"treeID","Z","npoints","convhull_area","area","perimeter","max_area_conifer","avg_area_conifer","max_perimeter_conifer","avg_perimeter_conifer","crown_diameter_hull_conifer","AGB_conifer"
666,20.72,8,0.568,0.568300000013551,4.15526878858184,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.15526878858184,351.073498543609
667,20.71,56,18.154,18.1537000000244,16.1790480797063,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,16.1790480797063,3997.20249676659
668,20.71,14,2.902,2.90199999997276,7.032461696695,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.032461696695,899.606414666754
669,20.71,7,1.216,1.21574999994482,4.33394066306999,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.33394066306999,378.225531427657
670,20.71,35,7.685,7.68539999984205,13.3286464261212,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,13.3286464261212,2825.51336858759
671,20.7,33,12.941,12.9405500000576,15.7962750365592,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,15.7962750365592,3826.20092493525
672,20.7,96,67.387,67.3868999998085,33.6359559059544,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,33.6359559059544,14802.4512422594
673,20.69,40,7.467,7.46700000017881,11.8134676148928,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.8134676148928,2272.66163166917
674,20.69,14,2.858,2.85795000003418,6.79349301950424,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.79349301950424,844.162298003536
675,20.69,34,10.774,10.774449999677,13.1371796565269,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,13.1371796565269,2748.51474927189
676,20.69,30,5.553,5.55320000008214,9.41728840316834,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.41728840316834,1514.62998974423
677,20.68,11,2.29,2.29010000007111,7.91296611261541,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.91296611261541,1108.23223595596
678,20.68,32,9.874,9.87440000008792,12.8531082646927,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.8531082646927,2640.75455636675
681,20.67,45,8.465,8.4652500001248,11.4866127721412,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.4866127721412,2157.60064453709
682,20.66,28,9.832,9.83235000009881,12.8013809565143,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.8013809565143,2617.22429803209
683,20.66,22,5.017,5.01734999968903,9.48899583876102,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.48899583876102,1531.35362479018
684,20.66,8,0.926,0.926249999902211,3.92116804741029,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.92116804741029,314.821871854051
685,20.65,32,25.888,25.8880999996327,27.7073699344027,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,27.7073699344027,10416.4673648097
686,20.65,7,0.666,0.666349999868544,3.34738371443074,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.34738371443074,236.972367684298
687,20.65,23,4.527,4.52725000015926,8.33336020015303,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.33336020015303,1212.67085687063
688,20.65,7,0.551,0.550950000033481,4.53184540834328,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.53184540834328,407.57474911987
689,20.65,19,4.471,4.47114999999758,9.1781531626329,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.1781531626329,1441.47413222901
690,20.65,27,6.37,6.37029999995138,11.809268407995,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.809268407995,2263.36201656624
691,20.65,35,8.998,8.99799999999232,12.9951463132561,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.9951463132561,2686.22981764592
692,20.64,16,3.624,3.6236500000814,7.26324360870488,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.26324360870488,947.375409793651
693,20.64,15,2.249,2.24924999993527,6.14392025470153,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.14392025470153,702.127341884363
694,20.64,25,5.905,5.90519999968819,9.79636035616142,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.79636035616142,1618.46838836692
695,20.64,11,1.503,1.50304999991204,4.8964265769956,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.8964265769956,467.715934738664
696,20.63,14,3.076,3.07619999989402,8.02214015276715,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.02214015276715,1130.83989461116
697,20.63,8,0.77,0.769949999987148,3.90419181515691,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.90419181515691,311.574807320367
698,20.63,6,0.614,0.614149999979418,3.40238155696076,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.40238155696076,243.564046384573
699,20.63,26,5.12,5.11970000022848,8.65411478587231,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.65411478587231,1295.23964334964
700,20.63,16,2.466,2.46555000006629,6.50178370864673,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.50178370864673,776.336114706109
701,20.63,19,2.78,2.77965000009863,6.52764165972023,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.52764165972022,781.871475540682
702,20.63,12,1.835,1.83545000001322,6.46551822444943,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.46551822444943,768.602090879443
703,20.63,46,26.529,26.5292999995872,24.6978535893854,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,24.6978535893854,8464.11531752445
704,20.62,5,0.055,0.0548999999828084,2.19399105466808,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.19399105466808,110.957088832275
705,20.62,23,6.087,6.08739999990212,9.85277760392798,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.85277760392798,1632.35534231639
706,20.62,5,0.372,0.372150000010151,3.0083617862277,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.0083617862277,195.234012964303
707,20.61,23,6.874,6.87364999979036,10.3044273574145,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.3044273574145,1767.17794497552
708,20.61,25,4.447,4.4473500001186,8.94428815733331,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.94428815733331,1371.62224631374
709,20.61,32,11.769,11.7687500005122,14.5999385691627,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,14.5999385691627,3297.28062569274
710,20.6,19,3.926,3.92620000013267,9.44192448643069,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.44192448643069,1509.901528424
711,20.6,7,0.528,0.527999999991152,7.04968343649651,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.04968343649651,894.981175894582
713,20.6,32,8.459,8.45914999989327,11.6680429404949,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.6680429404949,2205.54916114206
714,20.6,11,2.189,2.18874999997206,5.78630172017994,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.78630172017994,628.47530080481
715,20.6,57,23.312,23.3116000004811,19.16125506632,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,19.16125506632,5359.56032078899
716,20.6,21,4.018,4.01754999975674,9.37366989806104,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.37366989806104,1490.4196651268
717,20.6,6,0.586,0.58619999999064,3.57373127567717,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.57373127567717,265.26409963215
718,20.59,12,0.818,0.818100000004051,4.14824207402933,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.14824207402933,346.09039757949
719,20.59,17,3.452,3.45189999998547,7.98906424866119,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.98906424866119,1118.61467035531
720,20.59,12,1.888,1.88839999982156,8.49244753236488,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.49244753236488,1247.90540743667
721,20.59,5,0.112,0.112150000000838,2.26159410840481,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.26159410840482,116.84632932095
722,20.59,45,13.353,13.3533500001067,14.9149865729361,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,14.9149865729361,3419.77675852159
723,20.58,36,10.35,10.3501500001876,12.4593675934416,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.4593675934416,2476.12757208798
724,20.58,5,0.342,0.341699999989942,2.88470578145353,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.88470578145353,180.474940477961
726,20.58,19,3.195,3.19509999992442,6.90717832115884,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.90717832115884,861.357369500603
727,20.58,7,0.732,0.73230000003241,5.64448628963488,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.64448628963488,600.126623487226
728,20.57,27,6.547,6.54670000018086,11.1331771815529,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.1331771815529,2022.57936872737
729,20.57,6,0.614,0.61379999993369,3.32083143054223,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.32083143054223,232.000635158368
730,20.57,54,36.84,36.8395000007004,26.7733091175645,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,26.7733091175645,9728.45826784331
731,20.56,6,0.184,0.183499999970081,2.75679852033714,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.75679852033714,166.113271070481
732,20.56,5,0.361,0.360750000021653,2.66282522622835,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.66282522622835,156.114304304855
733,20.56,10,0.133,0.133099999962724,4.33990345906759,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.33990345906759,374.255899612199
734,20.56,23,4.606,4.60600000014529,8.18924108469636,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.18924108469636,1166.23340588884
735,20.56,7,0.292,0.292249999976775,3.11000678842228,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.11000678842228,206.120945160933
736,20.56,9,0.95,0.949599999934435,4.64624522985741,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.64624522985741,422.855653645686
737,20.56,7,0.254,0.253550000023097,3.78078006259623,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.78078006259623,292.381616768246
738,20.55,25,7.029,7.02899999980582,10.3543308315525,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.3543308315525,1773.24841257051
739,20.55,42,11.145,11.1451500001131,14.0689834998962,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,14.0689834998962,3069.66797105053
740,20.55,14,3.84,3.84014999994542,8.6457596606159,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.6457596606159,1284.04069316149
741,20.55,12,2.228,2.22829999995884,6.52779948423548,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.52779948423548,776.486153268275
742,20.55,30,5.922,5.92214999999851,10.0497986062734,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.0497986062734,1680.98100380422
743,20.55,39,14.72,14.7198999999964,14.6709188479127,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,14.6709188479127,3308.71779334299
744,20.55,11,1.354,1.35404999999446,5.04141599406586,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.04141599406586,488.95644035805
745,20.55,26,4.25,4.25,8.48724871587246,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.48724871587246,1242.20689854246
746,20.54,99,54.384,54.3840499999933,33.9112534145382,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,33.9112534145382,14812.8364759343
747,20.54,21,3.412,3.41219999990426,7.9001836017456,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.9001836017456,1091.67486487021
748,20.54,7,0.554,0.553550000098767,2.97765885813191,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.97765885813191,190.352635483193
749,20.54,26,5.57,5.57025000004796,10.8455127631846,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.8455127631846,1924.95424705008
750,20.54,10,0.713,0.713399999891408,3.96818694189664,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.96818694189664,318.275091848771
751,20.54,60,20.245,20.2454500001622,17.2699328636897,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,17.2699328636897,4426.62785980037
752,20.54,38,9.502,9.50190000014845,11.9142116327369,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.9142116327369,2277.61154805444
753,20.54,18,5.737,5.73729999997886,9.68878036467388,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.68878036467388,1573.05699937708
754,20.54,49,20.327,20.3269499998714,17.8998050688333,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,17.8998050688333,4719.77407550797
755,20.53,37,10.194,10.1941500001121,13.8255260974252,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,13.8255260974252,2970.05414458489
756,20.53,17,3.11,3.10949999990407,7.07631964584422,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.07631964584422,895.569935134722
757,20.53,16,3.366,3.3658000001451,9.48257145027254,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.48257145027254,1512.31390545926
758,20.53,5,0.46,0.459999999991851,2.78289764284001,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.78289764284001,168.497798453814
759,20.53,8,0.462,0.462399999989429,3.36455059932767,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.36455059932767,236.67022764757
760,20.52,11,1.361,1.36115000004065,5.16452302073209,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.16452302073209,509.201321536049
761,20.52,39,29.072,29.0720499996096,26.7871579246082,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,26.7871579246082,9695.1406692953
762,20.52,10,1.429,1.42935000004945,4.86998645421985,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.86998645421985,458.395252257149
763,20.52,22,5.221,5.22049999982119,9.78426082911156,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.78426082911156,1598.12443292224
764,20.52,9,1.179,1.17895000003045,4.23181128977996,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.23181128977996,356.49011897338
765,20.52,13,3.451,3.45125000004191,7.70982464007081,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.70982464007081,1043.2180382277
766,20.52,19,2.86,2.85974999971222,6.50552284016346,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.50552284016346,769.733842259446
767,20.52,23,16.149,16.1490500003565,22.7772896036034,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,22.7772896036034,7252.60609804648
768,20.52,22,4.501,4.50149999966379,8.75306061778934,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.75306061778934,1309.27754110535
769,20.52,33,9.097,9.0973000000231,12.2024589087869,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.2024589087869,2373.04621399832
770,20.52,45,14.896,14.8958500002045,16.6082955117152,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,16.6082955117152,4120.47512326795
771,20.52,6,0.497,0.497499999968568,4.29042366946482,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.29042366946482,365.376620525234
772,20.51,5,0.497,0.496600000013132,3.36069887118565,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.36069887118565,235.773766157926
773,20.51,17,3.2,3.19980000000214,6.99275256009575,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.99275256009575,875.198782112654
774,20.51,41,13.035,13.0347500003409,16.8305409474245,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,16.8305409474245,4216.01405927002
775,20.5,22,3.661,3.66119999997318,8.63295653548582,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.63295653548582,1275.06691846248
776,20.5,24,4.646,4.64569999987725,8.66746599271794,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.66746599271794,1284.20488560459
777,20.5,8,0.753,0.753150000004098,3.87082649628359,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.87082649628359,303.372358651254
778,20.5,6,1.036,1.03619999997318,19.9507513701333,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,19.9507513701333,5711.29305177602
779,20.5,9,0.764,0.764250000036554,3.47625486235156,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.47625486235156,250.263294017651
780,20.5,10,0.781,0.780800000036834,3.96207306914397,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.96207306914397,316.292297651247
781,20.49,13,2.594,2.5939500000095,6.4706404555286,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.4706404555286,760.36773685693
782,20.49,7,0.97,0.970250000042142,4.19312705483308,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.19312705483308,349.760796713405
783,20.49,11,2.208,2.20755000010831,6.6964738061439,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.6964738061439,808.523639454575
784,20.49,21,6.892,6.89250000007451,10.4291307591617,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.4291307591617,1786.86684922289
785,20.49,9,1.059,1.05890000003274,4.66718130790666,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.66718130790666,423.67801991684
786,20.49,36,14.934,14.9340000001248,15.0596379236483,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,15.0596379236483,3449.1817485735
787,20.49,5,0.297,0.297300000092946,2.51832834243816,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.51832834243816,140.416835846257
788,20.48,5,0.156,0.15554999998858,3.00782497613075,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.00782497613075,192.806052873031
789,20.48,11,0.803,0.803000000014435,7.38440821244349,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.38440821244349,962.351385966024
790,20.48,34,10.312,10.3120499999495,12.5717702748225,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.5717702748225,2494.41207691528
791,20.48,29,5.61,5.61045000003651,9.23056121095504,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.23056121095503,1434.85128160925
792,20.48,6,0.375,0.375499999921885,2.76534901996313,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.76534901996313,165.875022073029
793,20.48,31,7.97,7.9697500000475,11.1373466906542,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,11.1373466906542,2008.11181671052
794,20.48,5,0.115,0.114699999980076,2.43002323601255,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.43002323601255,131.610713134162
796,20.47,16,1.892,1.89205000006768,5.64194235583231,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.6419423558323,593.917574759412
797,20.47,12,11.291,11.2914499996696,25.1014998073509,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,25.1014998073509,8592.73294327188
798,20.47,32,7.878,7.87760000000708,10.5613844584861,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.5613844584861,1824.43850028501
799,20.47,5,0.273,0.273500000010245,3.60213174405166,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.60213174405166,266.017724189199
800,20.46,11,1.065,1.06505000012112,3.99883558377458,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.99883558377458,320.442485830126
801,20.46,24,4.948,4.94810000003781,8.86607220782559,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.86607220782559,1332.68651627225
803,20.46,20,5.03,5.03049999999348,8.65760839572182,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.65760839572182,1277.11895190713
804,20.46,12,1.55,1.55005000007804,5.38112962071244,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.38112962071244,545.195826744233
805,20.46,6,0.466,0.466400000004796,3.0068416005728,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.0068416005728,192.356526436425
806,20.46,9,2.423,2.42300000006799,6.32878444041837,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.32878444041837,728.873876305205
807,20.46,17,2.372,2.37224999992759,6.86999112008987,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.86999112008987,844.190762565176
808,20.46,6,0.449,0.448900000024878,4.1747179240772,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.1747179240772,346.107982292763
809,20.46,30,8.629,8.6288500004448,12.8110588629185,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.8110588629185,2575.52778131573
810,20.46,21,3.937,3.93665000007604,8.03841011201871,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.03841011201871,1118.26215385814
811,20.46,5,1.217,1.2170000000624,5.48190809516589,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.48190809516589,563.607643288852
812,20.46,29,4.677,4.67665000003763,9.46342023839836,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.46342023839836,1497.66674566559
813,20.45,8,1.092,1.09170000010636,6.19374004834062,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.19374004834062,700.655954447455
814,20.45,15,3.221,3.22100000019418,7.67363335889917,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.67363335889917,1028.16037977545
815,20.45,8,1.425,1.42479999997886,4.77508753275105,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.77508753275105,439.830747996179
816,20.45,6,0.24,0.240299999975832,2.27540416812197,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.27540416812197,116.692729113314
817,20.44,48,9.672,9.67215000028955,13.2530282529678,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,13.2530282529678,2731.95053609404
818,20.44,37,7.923,7.92334999970626,12.0616329002189,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.0616329002189,2308.05254004603
819,20.44,33,5.844,5.84435000020312,9.18120164960076,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.18120164960076,1416.18148404269
820,20.44,25,5.197,5.19705000001704,9.02008958996311,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.02008958996311,1372.00654686528
821,20.44,4,0.293,0.293399999995017,2.62248016757229,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.62248016757229,150.322372222882
822,20.44,6,0.366,0.365899999917019,3.51391502515902,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.51391502515902,253.802038949381
823,20.43,7,0.123,0.123300000021118,2.5667035996497,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.5667035996497,144.520973733985
824,20.43,12,2.278,2.27814999991097,6.97077912226176,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.97077912226176,864.215212591553
825,20.43,16,3.229,3.22940000009839,7.25587376942508,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.25587376942508,928.502200362535
826,20.43,7,0.615,0.614999999990687,3.40790292960182,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.40790292960182,240.049307373772
827,20.43,15,2.908,2.90795000002254,7.24321797840806,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.24321797840806,925.605282435794
828,20.42,48,10.593,10.5933000004152,12.710997950287,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.710997950287,2530.75035399976
829,20.42,61,20.45,20.449849999859,19.5771679613037,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,19.5771679613037,5482.76960847846
830,20.42,13,2.938,2.93824999977369,6.99973957128376,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,6.99973957128376,869.889931625933
831,20.42,37,9.24,9.24014999996871,12.5748789977221,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.5748789977221,2482.4445899192
832,20.42,34,11.027,11.0271499997471,14.2433797934289,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,14.2433797934289,3102.66654635037
833,20.42,20,4.483,4.48309999983758,9.06826130807389,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.06826130807389,1382.72476698923
834,20.42,4,0.262,0.262199999997392,2.64455335944112,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.64455335944112,152.327534698105
835,20.41,25,8.844,8.8441000005696,12.972487070341,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,12.972487070341,2622.39769340048
836,20.41,19,4.436,4.435899999924,8.30526815286833,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.30526815286833,1180.40215256119
837,20.41,24,5.869,5.86895000000368,9.1010987989832,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.1010987989832,1390.48048116597
838,20.41,32,6.034,6.03449999992154,10.0682459491203,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.0682459491203,1665.99722504787
839,20.41,12,2.156,2.15555000011227,5.59832503471113,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,5.59832503471113,582.654304587955
840,20.4,6,1.053,1.05319999993662,4.54448573518354,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.54448573518354,400.777800005036
841,20.4,100,34.994,34.9941999996081,22.1524301597109,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,22.1524301597109,6828.26279719984
842,20.4,4,0.087,0.0869999999886204,2.44257362569282,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.44257362569282,131.90257736079
843,20.4,4,0.393,0.393000000069151,2.94693137840228,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,2.94693137840228,184.577307106664
844,20.39,41,11.98,11.9795000000449,16.294722690294,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,16.294722690294,3937.21274185194
845,20.39,9,1.233,1.23269999993499,4.36122646418297,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.36122646418297,371.984001622884
846,20.39,63,15.19,15.1904499998782,16.1543484277867,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,16.1543484277867,3876.70635932732
847,20.39,16,3.382,3.38239999994403,7.17166479373639,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,7.17166479373639,906.117601980633
848,20.39,19,4.587,4.58694999990985,8.81307490070948,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.81307490070948,1310.39719296237
849,20.38,18,3.541,3.54120000009425,8.15773645978453,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,8.15773645978453,1140.12680788595
850,20.38,12,1.239,1.23905000009108,4.83793601758615,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,4.83793601758615,447.491779609897
851,20.38,45,11.154,11.1537499998813,13.5378132479131,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,13.5378132479131,2823.02870901558
852,20.38,30,6.752,6.75239999999758,9.88285940910714,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,9.88285940910715,1607.24961734063
853,20.37,19,17.443,17.4428999999072,23.1989198609324,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,23.1989198609324,7396.89076452702
854,20.37,5,0.131,0.130849999957718,3.64898058614279,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,3.64898058614279,269.866505812586
855,20.37,31,6.744,6.74410000006901,10.4799157949176,83.7045999988914,4.92768505291077,42.0553040402292,8.19420746589663,10.4799157949176,1783.62009312494
