treeID,Z,npoints,convhull_area,area,perimeter
5262,12.2662,594,8.437,8.43734770512674,10.9622764422118
5322,12.2144,180,1.957,1.95738615001756,5.25929477151316
5339,12.1976,830,6.295,6.29479026494664,10.2258872109853
5340,12.1949,1016,17.826,17.8257190795848,16.5234346294911
5342,12.1943,273,9.172,9.1717837996548,13.0554656996614
5398,12.1508,416,6.756,6.7556149198208,10.5873998919581
5421,11.7464,84,0.739,0.738521214967477,3.28442038165964
5425,12.1202,2221,35.519,35.5185887799598,22.7992832715966
5434,12.112,151,1.464,1.46419168013381,5.5187346433891
5444,12.1079,925,45.479,45.479466364719,28.9916605129983
5491,0,1598,39.202,39.2022633405868,25.648811857913
5515,12.0382,31,6.699,6.69868106488138,21.1928156526474
5529,12.0185,379,5.763,5.76315645477735,10.0606163282686
5538,10.2766,119,0.979,0.978780189921963,3.94736712532893
5650,11.9051,197,2.331,2.33068930008449,6.87914503946506
5674,11.8854,182,2.206,2.20570598501945,5.61563014713063
5684,0,44,0.921,0.920529390015872,4.26253513432449
5699,11.8606,422,6.205,6.20455352484714,9.52202315385284
5716,11.8464,181,2.292,2.29170255502686,6.23122529169566
5748,11.8157,622,9.598,9.59835098992335,12.3160714834114
5780,11.7887,2628,10.594,10.5943035000237,12.8480754117527
5791,11.7801,442,4.241,4.24074118485441,8.64188650547107
5835,11.7353,421,22.157,22.1573742203764,24.6457046939609
5909,11.6548,2185,61.951,61.9505498441868,30.2172440638185
5925,11.6406,46,0.442,0.442147870002373,2.70421625270683
5996,0,97,2.854,2.85401064995676,8.44248261781393
6038,11.5023,659,69.972,69.9721647754777,33.7720397805803
6088,11.4442,366,5.288,5.28824758477276,10.0030353162819
6119,11.4157,2528,126.375,126.375179159979,43.3973291242159
6124,11.4104,895,154.445,154.445029098541,52.5178550498481
6237,11.2762,8487,189.901,189.901422868948,54.3340660147971
6266,0,1768,99.268,99.268347858917,41.9273383415465
6323,0,2161,69.409,69.4093638453633,39.005066805497
6329,11.1932,1346,14.749,14.7491002648603,14.8271697120691
6359,11.163,1279,13.794,13.7937056898372,15.8694156935657
6361,11.1567,323,6.503,6.50318406970473,10.3757313676047
6388,11.1218,36,8.775,8.77463527978398,21.5132682819882
6390,11.1181,282,3.545,3.54525423486484,7.07759103089666
6430,0,875,24.357,24.3569227550179,21.6019888374912
6459,11.0342,3667,50.443,50.4432532797218,26.8584126992002
6502,10.9964,808,16.958,16.9583743851981,17.8571804435979
6504,10.9905,342,3.987,3.98736562510021,7.94530306406535
6517,10.9732,90,0.619,0.618958209903212,3.15672988005519
6547,10.9268,942,16.324,16.3242421800969,15.9029775205639
6591,10.8703,147,1.818,1.81824549505836,5.58428144007686
6636,9.4732,118,1.183,1.18330547501682,4.88012578105908
6697,10.7265,64,0.906,0.90568801498739,4.81311443623202
6729,10.683,733,12.054,12.0538076346274,14.4709074775416
6764,10.6484,1108,13.851,13.8508405653993,15.277081564807
6788,10.6112,493,5.527,5.52673773485003,9.07001537971837
6792,10.6065,5509,199.012,199.012231435452,55.6771962861425
6829,10.561,536,16.702,16.7016354301741,25.1711048794337
6843,10.5362,1407,7.3,7.30044943501707,11.8186201805662
6872,10.4932,961,7.911,7.91053528987686,12.9622476950432
6903,10.4381,44,0.655,0.654856854918762,3.08018820485194
6971,10.3499,477,53.567,53.5670490907505,31.2047468933902
6998,10.315,609,13.227,13.2273269651923,15.1583050896354
7003,10.3104,144,2.89,2.8901502500521,6.87500997619849
7008,10.3068,344,2.705,2.70460947995889,6.89986970850695
7018,10.2944,569,5.794,5.79414412994811,9.28837419517881
7049,10.2602,335,4.318,4.31849697501457,7.9639244031634
7067,10.2288,1624,25.77,25.7701847346034,19.5759285333455
7094,10.1828,207,2.092,2.09223690023646,5.61078452618123
7135,10.1078,1120,8.518,8.51799762982409,11.8053843840634
7156,10.0751,38,0.188,0.188049635034986,2.00372752692965
7168,10.0252,14,0.095,0.0952624100027606,1.36762107061415
7212,9.948,422,4.339,4.33884412987391,8.09412886092259
7233,9.9091,137,10.401,10.4007654103916,23.1288346408969
7248,9.8883,343,4.152,4.15163451498665,7.74250587119705
7271,8.9812,57,10.916,10.9162909192964,21.3712487754728
7290,9.8001,482,11.366,11.3664767652663,12.456207503086
7352,0,58,1.362,1.36187271517701,5.43698473650328
7360,9.6454,268,4.529,4.52889333455823,9.1384025393567
7401,9.5644,960,16.254,16.2537190297153,15.5042248377196
7410,9.5455,179,2.131,2.13149120996241,5.98779736908481
7417,9.5355,352,4.035,4.03538609982934,7.99707796823785
7435,9.5057,409,7.106,7.1062792048906,10.7607734447779
7517,9.3139,408,2.867,2.86702517514641,6.37955165972562
7617,9.1329,14,0.113,0.113240100021358,1.46359569832403
7696,8.956,309,5.38,5.38021049974486,8.47371299969214
7722,8.8847,55,0.522,0.522237600089284,2.79350887358247
7737,8.8433,4061,95.472,95.4720398648642,39.238038655351
7793,0,5329,88.055,88.0554654041771,36.0370556501264
7809,8.6978,44,0.847,0.847475104907062,4.2494605388788
7823,8.6539,342,3.924,3.92425666008785,7.6187736881474
7845,8.6093,908,30.095,30.0951340298634,27.6687437350392
7895,8.4718,62,1.815,1.81484158511739,5.99035544530423
7920,0,37,0.515,0.514969630006817,2.80964113286224
7925,0,289,5.518,5.51766787018278,10.6485817679194
7943,8.3284,1024,20.863,20.8626505397551,17.450117926925
7962,8.2926,1614,14.481,14.4813206943218,15.2668383771471
7966,8.288,164,2.274,2.27353638992645,5.79698574744119
7969,8.282,80,0.694,0.693640900048194,3.34520158635677
7970,8.277,960,9.961,9.96101207513129,12.886556924824
7971,8.2729,5301,77.46,77.4598001991399,34.9488091687442
7985,8.2306,787,9.497,9.4974705100758,11.6108635408663
7991,8.2172,1261,16.808,16.8083448102698,16.7703360294567
8003,0,472,14.518,14.5177695048042,17.090094288334
8068,8.0356,181,4.149,4.14902087452356,8.29344353262019
8096,7.9462,244,1.729,1.72865721012931,5.65626681330562
8098,7.9428,537,31.954,31.9537636102177,26.320557864186
8105,7.9065,401,6.554,6.55406145495363,9.95119847465601
8117,7.8784,19473,312.97,312.970401124912,62.7467997642881
8123,7.8627,832,19.799,19.7988016194431,17.0758845010251
8131,7.8434,793,12.606,12.605777544959,13.3057339160176
8140,0,4100,70.125,70.1250928452937,33.2421557486967
8148,7.7741,1598,21.66,21.6604126150487,17.4808006228984
8178,7.7243,394,2.47,2.46977310505463,6.16910295659899
8185,7.715,1126,18.108,18.1079963343218,16.9720252954626
8193,7.7034,418,6.371,6.37055785499979,9.54747306592731
8233,7.5973,139,1.167,1.16655768011697,4.24109022042046
8235,7.5953,602,14.712,14.7116923501017,14.651944213354
8236,7.5926,3437,73.077,73.0767050180584,34.3063400069452
8247,7.5648,223,2.757,2.75743220489676,6.61065791010082
8263,7.5322,415,4.485,4.48548735993973,8.68482998584708
8266,7.5202,574,4.032,4.03167462500278,8.19249804653854
8267,7.5199,315,2.546,2.54550447013753,6.94143437280465
8278,0,52,1.361,1.36073133017635,5.33984951781786
8288,0,1483,56.082,56.082277353853,29.4444682070576
8291,7.4446,93,2.128,2.12822278987733,5.77844862876846
8300,7.4264,827,4.629,4.62907301491941,8.46104063021853
8314,7.3804,839,11.084,11.0841911803,13.5669355203721
8332,7.3194,314,8.984,8.98388693513698,11.6335543605285
8337,7.3036,345,4.202,4.20179113501217,7.72288091698038
8394,0,15,3.425,3.42534691048786,17.3158107081615
8398,7.1476,231,2.858,2.85844665503828,7.24088588206848
8406,7.1078,102,1.242,1.24215784997796,4.27704521531498
8432,7.0566,129,1.285,1.28542739502154,4.68835217051404
8436,7.0446,3062,19.785,19.7850558898208,17.8143503545631
8437,0,317,9.641,9.64060805481859,15.5524449689238
8447,7.0229,809,49.332,49.332117165206,30.1203953470998
8469,6.9488,1747,52.102,52.1016915299988,29.4573874592378
8476,0,331,11.383,11.3826045399474,15.1344683107428
8489,6.9084,30,0.267,0.2669134450407,2.06610552003282
8498,6.8855,839,17.582,17.58184739016,17.7031190981133
8502,6.8749,577,5.366,5.36648578511085,8.68707859303371
8504,6.8716,722,14.747,14.7468110652408,15.4014936344096
8520,6.8202,203,1.591,1.59126808494329,5.02763172312555
8533,6.7945,91,1.449,1.44946919009089,4.84862741529969
8544,6.7611,278,2.769,2.76866212498862,6.27037125990072
8553,6.7382,3149,17.781,17.7810431153048,17.0664333805441
8557,6.7278,1269,78.769,78.7691620553087,35.623805587931
8587,6.6461,2895,60.037,60.0367277446203,31.1002570325238
8592,6.6308,1000,15.098,15.0981498357141,14.8099368177386
8598,6.6185,844,17.905,17.9053829743061,16.5094118420291
8618,6.5479,3380,86.861,86.8610868644901,35.7878852167654
8642,6.4907,6398,135.494,135.493793934875,44.5605526907516
8649,6.4719,610,7.706,7.70602934469935,11.1045406866384
8655,6.4554,4039,108.293,108.292605629569,40.7968543318664
8664,6.4308,438,3.767,3.76701442967169,7.98295697038092
8666,6.4282,286,6.019,6.01858877981431,9.29890792437225
8702,6.3001,3921,74.315,74.314548824681,35.454686141934
8731,6.2136,304,3.76,3.76031155003875,7.52107113551027
8736,6.1986,623,13.962,13.9617557597085,13.9514256152079
8745,6.1755,1465,12.34,12.3395881400211,13.8327118982991
8752,6.1673,485,10.019,10.0189449947793,12.499452337453
8768,6.1195,1111,92.988,92.9876019952353,45.6096079264687
8773,6.1149,3131,35.944,35.9443238198292,22.8377174400602
8796,0,3431,63.812,63.8118099896237,31.3515253802319
8798,6.058,1414,17.257,17.2565565998957,16.3916280787913
8818,0,596,10.415,10.4148678099154,13.887449731553
8820,6.0066,640,65.473,65.4725657755625,32.7609493001284
8828,5.9857,2549,27.815,27.8146091199014,19.8629081649943
8829,5.9816,159,2.525,2.52493738495104,6.36479079852528
8830,5.981,111,1.484,1.48441931500565,4.94427229858311
8851,5.9307,164,1.085,1.08467446996656,4.64527329780081
8876,5.8406,2818,56.66,56.660169959534,31.59111295608
8926,0,17,0.209,0.208553345000837,2.01363744950932
8970,5.5894,481,13.567,13.5671845800243,14.1826363401517
8977,5.5762,706,15.214,15.2142284802394,14.919142309474
8983,5.558,618,18.325,18.3245938947075,17.1761857961042
9008,5.5008,215,2.173,2.17250294983387,6.15739656947614
9011,5.492,818,15.671,15.6709134205012,15.9923907013193
9031,5.4285,1540,45.563,45.5626990797464,27.6979527786216
9035,5.4209,2773,50.525,50.5247065046569,32.7547323473836
9040,5.4103,1399,20.246,20.2460171204293,19.1572115733
9060,0,1894,47.494,47.4936498344177,28.440862533745
9080,5.3023,168,3.961,3.96086558996467,8.20573562819869
9099,5.2519,1433,8.964,8.96368757000891,11.5807201596716
9107,5.2275,251,3.385,3.38540639507119,7.45794822247828
9120,5.17,325,6.25,6.25019461993361,9.23425862314963
9151,5.0779,939,20.367,20.3666616402334,17.3183184471184
9155,5.0688,199,4.383,4.38279318995774,7.98814229047574
9184,4.9994,1190,17.412,17.4116522449767,15.3953026069007
9207,4.9447,2952,61.869,61.8689008695656,30.2955945195409
9214,4.9248,128,3.131,3.1310317098978,6.76507766809549
9228,4.8961,691,11.038,11.0382529001217,12.5122682425881
9240,4.86,1054,16.715,16.715444670408,15.1929313915075
9255,4.8309,499,3.915,3.91503819974605,7.3969297536916
9287,4.7403,497,6.697,6.69689367513638,10.4220922253932
9296,4.7181,787,22.756,22.7558567292872,17.7751888255923
9297,4.7133,1302,19.435,19.4347211850109,17.6870144195687
9302,4.7069,546,6.83,6.82991298002889,10.1807720942824
9330,4.6303,789,21.628,21.6283835849426,19.4125543018532
9371,4.5395,51,0.882,0.882435720122885,3.9615763935572
9384,0,78,1.292,1.2924188500765,5.18295240861508
9387,4.5044,162,5.836,5.83594768506009,9.91926828219688
9404,4.4576,3775,93.947,93.9471826194786,36.7093107531308
9426,4.3973,669,9.923,9.92327115504304,11.716449432488
9441,4.3472,756,10.189,10.1890197948669,12.022943940314
9452,4.3244,108,1.482,1.48176630027592,5.39258978237551
9470,4.2828,764,73.251,73.2510726330802,44.8638177895592
9478,4.2616,3555,81.151,81.1510659213236,35.1691716272703
9482,4.2447,686,8.608,8.60751313986839,10.7225210537575
9491,4.2233,812,45.269,45.2688780352473,31.3028238557323
9501,0,1203,21.366,21.3662780898158,18.3840154925779
9524,4.119,418,7.042,7.04214386525564,10.3829226766367
9529,4.1093,4193,77.39,77.3897687296849,35.4590683882242
9534,4.0989,801,14.048,14.0475670753513,13.977912637062
9536,4.0955,2433,72.402,72.4022560706362,35.2680740261202
9599,3.8718,88,1.83,1.83039206496323,5.09451509565313
9615,3.8389,285,10.82,10.8201893451624,12.8432545030929
9620,3.8321,511,4.225,4.22545157489367,8.53738481343569
9621,3.8309,540,7.883,7.88272410011268,11.6570838159702
9628,3.8188,926,23.311,23.3111084799748,18.8026406605084
9646,3.7717,2070,23.334,23.3340439498425,18.602061030246
9656,3.7397,5650,188.783,188.782568890689,51.8917259630874
9673,3.7063,34,0.365,0.365332999997918,2.37174745370113
9688,3.6706,403,14.852,14.8524987304118,14.9458491676443
9692,3.6559,250,7.377,7.37744782975642,10.2858491032517
9700,3.6071,809,11.78,11.7799126704631,13.127902712574
9710,3.5859,489,6.778,6.77846987488738,10.0707679493987
9724,3.5553,4668,106.476,106.475932666217,38.3991141380904
9727,3.5432,864,27.208,27.2084738002159,21.3717181927174
9733,3.5237,63,1.137,1.13728037505643,4.41215341548649
9739,3.5042,274,5.822,5.82205529010389,9.53062935239777
9758,3.4674,959,50.588,50.5880756748375,31.0211645983245
9761,3.4605,1161,16.615,16.6146078449965,15.7686698769145
9763,3.457,668,46.645,46.64476474002,31.6451076083834
9772,3.4418,345,2.267,2.26705782517092,5.88739710674977
9773,3.4412,652,21.59,21.5904895251151,17.8197701136653
9784,3.4117,190,1.911,1.91089152509812,5.72700157970695
9785,3.4048,420,6.959,6.9587020049803,10.5496555289555
9787,3.4025,973,14.581,14.5812390903448,14.2007435833018
9790,3.3875,6047,123.088,123.08800241584,42.0957927173827
