"","treeID","V1","coords.x1","coords.x2","coords.x3","optional"
"370",370,22.6342,574272.2658,300828.297,22.6342,TRUE
"371",371,22.6307,574010.7534,300625.8978,22.6307,TRUE
"372",372,22.5804,574274.8122,300734.9489,22.5804,TRUE
"373",373,22.5784,574235.0943,300734.073,22.5784,TRUE
"374",374,22.5665,574128.0323,300782.5693,22.5665,TRUE
"375",375,22.5609,574008.0169,300696.0934,22.5609,TRUE
"376",376,22.5471,574202.1737,300598.3614,22.5471,TRUE
"377",377,22.537,574014.2288,300679.4001,22.537,TRUE
"378",378,22.5204,574133.6094,300593.7584,22.5204,TRUE
"379",379,22.5174,574252.6653,300688.9548,22.5174,TRUE
"380",380,22.49,574170.3896,300939.594,22.49,TRUE
"381",381,22.4882,574283.3032,300768.8835,22.4882,TRUE
"382",382,22.4511,574276.4949,300737.0066,22.4511,TRUE
"383",383,22.449,574142.4329,300754.1313,22.449,TRUE
"384",384,22.4413,574082.7806,300739.8727,22.4413,TRUE
"385",385,22.4353,574278.6248,300807.5177,22.4353,TRUE
"386",386,22.4202,574286.0523,300769.0529,22.4202,TRUE
"387",387,22.4055,574237.8635,300694.7671,22.4055,TRUE
"388",388,22.4002,574205.6692,300765.1662,22.4002,TRUE
"389",389,22.3959,574284.7663,300766.9204,22.3959,TRUE
"390",390,22.395,574275.6284,300786.4682,22.395,TRUE
"391",391,22.3907,574113.8617,300313.9481,22.3907,TRUE
"392",392,22.3774,574232.7603,300860.7561,22.3774,TRUE
"393",393,22.3301,574270.3411,300788.8329,22.3301,TRUE
"394",394,22.3236,574278.665,300735.3342,22.3236,TRUE
"395",395,22.3215,574277.2479,300826.3581,22.3215,TRUE
"396",396,22.3212,574275.8604,300818.4564,22.3212,TRUE
"397",397,22.3203,574153.2072,300490.6248,22.3203,TRUE
"398",398,22.3106,574151.7372,300504.6247,22.3106,TRUE
"399",399,22.3074,574273.5573,300790.9138,22.3074,TRUE
"400",400,22.2926,574044.7482,300419.0059,22.2926,TRUE
"401",401,22.2913,574234.6097,300738.2584,22.2913,TRUE
"402",402,22.2815,574123.7919,300731.7135,22.2815,TRUE
"403",403,22.2632,574280.2519,300759.5509,22.2632,TRUE
"404",404,22.2428,574119.8572,300666.3031,22.2428,TRUE
"405",405,22.2109,573996.4932,300672.4673,22.2109,TRUE
"406",406,22.1948,574032.7342,300723.409,22.1948,TRUE
"407",407,22.1845,574091.4671,300806.1588,22.1845,TRUE
"408",408,22.1799,574014.9808,300649.9723,22.1799,TRUE
"409",409,22.171,574226.2906,300753.703,22.171,TRUE
"410",410,22.165,574142.1401,300659.8471,22.165,TRUE
"411",411,22.1377,574150.8548,300489.2596,22.1377,TRUE
"412",412,22.1281,573995.6151,300707.9033,22.1281,TRUE
"413",413,22.1162,574242.3713,300857.367,22.1162,TRUE
"414",414,22.1134,574020.7526,300591.0775,22.1134,TRUE
"415",415,22.1088,574006.4168,300623.6771,22.1088,TRUE
"416",416,22.0376,574227.4013,300731.8582,22.0376,TRUE
"417",417,22.0046,574222.5553,300711.9768,22.0046,TRUE
"418",418,22.0018,574184.499,300539.6309,22.0018,TRUE
"419",419,21.9699,574130.1746,300588.6611,21.9699,TRUE
"420",420,21.9608,574124.4794,300669.2865,21.9608,TRUE
"421",421,21.9552,573996.4189,300690.9387,21.9552,TRUE
"422",422,21.9424,574196.7333,300576.4911,21.9424,TRUE
"423",423,21.9317,574243.7533,300627.136,21.9317,TRUE
"424",424,21.9288,574288.063,300768.7267,21.9288,TRUE
"425",425,21.9269,574273.5207,300832.3048,21.9269,TRUE
"426",426,21.9182,574205.6693,300659.8039,21.9182,TRUE
"427",427,21.8996,574266.3969,300831.0026,21.8996,TRUE
"428",428,21.8951,574278.2008,300731.4257,21.8951,TRUE
"429",429,21.8905,574121.1092,300322.3564,21.8905,TRUE
"430",430,21.888,573996.7518,300706.0878,21.888,TRUE
"431",431,21.8733,574291.2788,300728.8433,21.8733,TRUE
"432",432,21.8593,574022.4032,300592.2829,21.8593,TRUE
"433",433,21.8586,574288.9952,300766.194,21.8586,TRUE
"434",434,21.8398,574250.1417,300686.0546,21.8398,TRUE
"435",435,21.8186,574265.4464,300847.5077,21.8186,TRUE
"436",436,21.76,574289.8964,300725.0954,21.76,TRUE
"437",437,21.7377,574231.7743,300813.9231,21.7377,TRUE
"438",438,21.7175,574104.1881,300470.593,21.7175,TRUE
"439",439,21.7167,574188.0547,300535.8377,21.7167,TRUE
"440",440,21.7039,574280.8423,300770.6809,21.7039,TRUE
"441",441,21.7001,574232.2986,300508.6432,21.7001,TRUE
"442",442,21.6998,574090.681,300454.8018,21.6998,TRUE
"443",443,21.6955,574230.7126,300705.7679,21.6955,TRUE
"444",444,21.6832,574161.1401,300662.4006,21.6832,TRUE
"445",445,21.6815,574191.536,300604.2023,21.6815,TRUE
"446",446,21.6683,574265.2122,300770.4881,21.6683,TRUE
"447",447,21.6646,574163.4377,300619.4365,21.6646,TRUE
"448",448,21.6459,574121.4503,300318.3675,21.6459,TRUE
"449",449,21.6443,574284.9339,300733.2286,21.6443,TRUE
"450",450,21.6394,574012.7188,300644.7443,21.6394,TRUE
"451",451,21.6389,574182.7712,300542.7544,21.6389,TRUE
"452",452,21.6292,574293.6976,300712.8746,21.6292,TRUE
"453",453,21.6274,574233.7235,300724.5393,21.6274,TRUE
"454",454,21.626,574022.4493,300589.9494,21.626,TRUE
"455",455,21.6161,574010.8295,300623.1693,21.6161,TRUE
"456",456,21.6069,574272.2117,300752.8578,21.6069,TRUE
"457",457,21.6035,574285.2715,300761.1485,21.6035,TRUE
"458",458,21.5977,574225.3575,300717.1631,21.5977,TRUE
"459",459,21.5936,574202.7432,300508.0987,21.5936,TRUE
