"treeID","Z","npoints","convhull_area","area","perimeter","max_area_conifer_2","avg_area_conifer_2","max_perimeter_conifer_2","avg_perimeter_conifer_2","crown_diameter_hull_conifer_2","AGB_conifer_2"
150,21.89,4,0.029,0.0292499999995925,1.37288003057346,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,1.37288003057346,53.3543962947165
152,21.88,14,4.733,4.73300000006566,9.01100774109962,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.01100774109962,1547.02375522826
153,21.88,7,1.151,1.15104999995674,4.4328902308852,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.4328902308852,434.532588281141
155,21.87,12,3.537,3.53680000000168,8.01927240469955,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.01927240469955,1254.58148977798
156,21.87,11,1.905,1.90469999998459,6.06601464231185,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.06601464231185,761.192445325927
157,21.86,5,0.636,0.635699999926146,3.83932886398078,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.83932886398078,335.39667941885
158,21.86,4,0.671,0.671399999991991,3.69246869352503,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.69246869352503,312.779915353725
159,21.85,12,4.157,4.15730000019539,8.83095405898313,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.83095405898313,1488.46865698663
161,21.84,12,2.759,2.75900000013644,7.35072861667209,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.35072861667209,1070.93121205804
162,21.84,21,5.595,5.59459999972023,9.48450045846482,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.48450045846482,1689.99751567696
163,21.84,20,7.124,7.12450000015087,12.5730169128242,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,12.5730169128242,2799.15458961725
164,21.83,6,0.85,0.850000000005821,3.80614252421677,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.80614252421677,329.414252263172
166,21.83,9,2.676,2.67560000007506,7.23281094363635,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.23281094363635,1039.52247719921
169,21.82,6,1.129,1.12934999994468,5.17362864638088,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.17362864638088,570.179321107946
170,21.82,15,4.926,4.92590000003111,9.19077158787892,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.19077158787892,1594.84320367467
171,21.82,4,0.417,0.417449999949895,4.64820250174321,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.64820250174321,470.715156259641
173,21.81,19,9.96,9.96005000006699,13.0153735066533,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,13.0153735066533,2970.5644808559
175,21.8,12,3.501,3.50135000003502,8.28864759371306,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.28864759371306,1323.39919696583
176,21.8,28,31.27,31.2704500001855,27.3766310774675,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,27.3766310774675,11233.5052967313
177,21.8,16,3.457,3.45729999965988,7.65259834372094,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.65259834372094,1147.15751332114
178,21.79,4,0.388,0.38819999997213,4.72403531343299,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.72403531343299,483.358009064343
179,21.79,8,2.166,2.16580000013346,6.11133223814616,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.11133223814616,766.357933691375
180,21.78,10,1.815,1.81469999998808,5.61806912833216,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.61806912833216,658.646566921783
181,21.78,7,0.824,0.824200000002747,3.85757994055187,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.85757994055187,336.043341601488
182,21.78,5,0.852,0.852249999996275,3.82638508136879,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.82638508136879,331.194631966556
183,21.76,6,1.082,1.08220000012079,4.80967944059936,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.80967944059936,497.926517932582
184,21.76,4,0.768,0.767700000025798,4.29370370707782,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.29370370707782,406.393533098072
185,21.76,16,3.739,3.73910000009346,8.25072803718561,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.25072803718561,1308.27350555365
186,21.76,18,7.906,7.90620000020135,11.6341893606002,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.6341893606002,2420.16540671351
187,21.76,7,1.255,1.2552999999607,4.82672075609736,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.82672075609736,501.088886664377
188,21.75,12,3.32,3.31990000011865,7.47034964815232,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.47034964815232,1094.20905849219
189,21.74,11,4.457,4.457200000179,9.02808435655956,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.02808435655956,1534.54164753504
190,21.74,9,10.145,10.144900000334,23.2903844528902,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,23.2903844528902,8369.67814476891
191,21.73,4,0.186,0.185599999909755,2.57658869760434,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.57658869760434,162.508319390702
192,21.72,4,0.401,0.401400000002468,2.92653553821982,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.92653553821982,203.948422330163
194,21.72,4,0.4,0.400200000003679,3.41415723768256,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.41415723768256,268.735191544127
195,21.72,8,1.376,1.37624999991385,5.12832217390045,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.12832217390045,556.67642876767
197,21.71,14,4.128,4.12785000016447,9.23859905164055,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.23859905164055,1595.23254896248
198,21.7,15,2.364,2.36424999969313,7.68178797596613,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.68178797596613,1145.53518734377
200,21.69,20,7.119,7.11854999966454,11.6304950231902,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.6304950231902,2404.87961061934
201,21.69,4,0.144,0.143949999997858,2.50584528074644,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.50584528074644,154.099303208589
202,21.68,15,5.571,5.570600000181,10.4389526130671,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,10.4389526130671,1980.20416534815
203,21.68,18,5.808,5.80815000005532,11.129191645881,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.129191645881,2220.66963242967
205,21.67,14,5.476,5.47569999995176,9.42589508776222,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.42589508776222,1648.13534368942
