"treeID","Z","npoints","convhull_area","area","perimeter","max_area_drone","avg_area_drone","max_perimeter_drone","avg_perimeter_drone","crown_diameter_hull_drone","AGB_drone_mixed","tree_height_crown_diameter"
2631,14.5736,523,29.544,29.543909830245,25.9240324037337,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,25.9240324037337,2732.15134718376,377.806478639054
2632,14.5726,252,2.71,2.70953804507735,6.22854669265277,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.22854669265277,154.796806098512,90.7661195333518
2633,14.5722,249,2.012,2.01205052493606,5.58832579794922,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.58832579794922,124.427283431408,81.4342011928756
2634,14.5718,1007,34.57,34.5695834688377,29.3546596939589,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,29.3546596939589,3507.90179198515,427.75023012843
2635,14.5715,190,1.621,1.62088276993018,5.32076930556179,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.32076930556179,112.715087486302,77.5315899359937
2636,14.5711,3391,13.195,13.1946364196483,15.1667689577123,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,15.1667689577123,928.344735743598,220.996507159722
2637,14.5708,2200,18.821,18.8206468897406,16.6909735880038,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.6909735880038,1125.66491236354,243.200837956087
2638,14.5705,1211,17.943,17.9433095201384,16.4148487180667,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.4148487180666,1088.44722447969,239.17255324659
2639,14.5704,1801,26.678,26.6781927198754,20.1950358340172,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,20.1950358340172,1651.91221285467,294.249750115964
2640,14.5692,771,6.266,6.26555266010109,9.31242132116489,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.31242132116489,347.680689914254,135.674528712315
2641,14.5689,616,6.453,6.45323822036153,10.3041387467522,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.3041387467522,426.218277603574,150.119966987558
2642,14.5681,139,0.859,0.85907490507816,3.8038448918874,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,3.8038448918874,57.3297450564237,55.4147927695048
2643,14.565,961,14.539,14.5388047648303,14.8318279237548,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.8318279237548,886.789109134831,216.025573709489
2644,14.5646,440,3.188,3.18758134008385,7.36832792109381,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.36832792109381,216.867833722837,107.316748839563
2645,14.5639,140,1.608,1.60802382509428,5.48542705139693,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.48542705139693,119.720923813093,79.8892110338398
2646,14.5614,1829,8.815,8.81465438462328,11.2257505561497,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.2257505561497,505.909610398321,163.462644148319
2647,14.5614,392,9.24,9.2399255199125,12.0340300056525,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.0340300056525,581.911417333815,175.232324524308
2648,14.5613,513,4.513,4.51275281503331,8.35563653242077,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.35563653242077,279.208197145306,121.668930239539
2649,14.5609,666,5.149,5.14937204512535,8.62231340648003,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.62231340648003,297.419920678147,125.548643280415
2650,14.5608,872,10.9,10.9003423152026,12.9678975176038,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.9678975176038,676.331748272426,188.822962174326
2651,14.5602,2318,20.115,20.1146326950984,16.5997679735298,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.5997679735298,1111.68735880256,241.695941648188
2652,14.5575,203,2.06,2.05982684003538,6.51258611023917,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.51258611023917,168.982187457024,94.8069722998068
2653,14.5568,586,8.803,8.80272226511079,11.2940407993594,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.2940407993594,511.798351380548,164.405093108115
2654,14.5567,4001,38.731,38.7307200944051,27.5193549260566,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,27.5193549260566,3073.965061299,400.590993852128
2655,14.5564,1943,16.073,16.0726203502854,14.6899663994835,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.6899663994835,868.76434495577,213.833026897441
2656,14.5553,1384,5.559,5.55948606992024,9.04855291723215,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.04855291723215,327.504171757042,131.704402276189
2657,14.5544,176,5.056,5.05605758517049,8.85154398826779,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.85154398826779,313.269633922391,128.828911822845
2658,14.5541,1137,9.484,9.48352412506938,11.7571248148825,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.7571248148825,554.71146253092,171.114370268282
2659,14.5533,1606,14.923,14.9231534748105,14.6969497659789,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.6969497659789,869.223152577564,213.889119029221
2660,14.5533,555,7.229,7.22911961481441,10.7546076375702,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.7546076375702,463.556615052757,156.51503133185
2661,14.5525,352,2.779,2.7785138899053,6.7891797987151,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.7891797987151,183.612861850975,98.7995390208015
2662,14.5522,418,2.901,2.90081091504544,6.83760005868777,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.83760005868777,186.250723694385,99.5021235740362
2663,14.5512,570,4.259,4.25942675481201,7.89017455759273,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.89017455759273,248.434612359664,114.811508022443
2664,14.5512,3164,58.105,58.1054780040868,31.2926269938044,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,31.2926269938044,3978.33679727989,455.345273912247
2665,14.551,310,1.442,1.44219800503924,4.5002469377181,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.5002469377181,80.2286529141434,65.4830931907361
2666,14.5505,116,1.402,1.4018735501013,4.65976813740405,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.65976813740405,86.0502324006808,67.8019562832977
2667,14.5487,904,11.375,11.3745518249343,12.95101960432,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.95101960432,673.43303085447,188.420498917371
2668,14.5475,371,2.831,2.83092746988405,7.3768967410077,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.3768967410077,216.862368520489,107.315405339809
2669,14.5461,1560,58.247,58.2472057463601,29.9656693335281,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,29.9656693335281,3643.4630531318,435.883622692432
2670,14.546,1371,17.522,17.5218620055821,16.0835760594549,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.0835760594549,1041.14805156925,233.951697360831
2671,14.5459,694,3.846,3.84618211019551,7.47942433813666,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.47942433813665,222.92301327474,108.794958480102
2672,14.5458,656,8.733,8.73255498020444,10.9771258049119,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.9771258049119,482.565086242775,159.671076533088
2673,14.5443,1448,41.25,41.2497501184698,27.4235813431255,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,27.4235813431255,3047.23577688323,398.85679412882
2674,14.5439,578,7.732,7.73193536512554,10.6831266505379,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.6831266505379,456.780855250335,155.374325692759
2675,14.5434,32,0.421,0.420997430046555,2.63141016051988,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,2.63141016051988,27.2111909795765,38.2696505285048
2676,14.5433,132,1.452,1.45182043503155,5.14035595877095,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.14035595877095,104.744515690281,74.7577388151935
2677,14.5402,1070,6.426,6.42569616519904,10.6856653296731,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.6856653296731,456.765381878216,155.371711026513
2678,14.5385,425,3.57,3.57009832002223,8.05611417051919,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.05611417051919,258.609374203486,117.123815868093
2679,14.5373,404,3.188,3.18799292983022,7.52123462861052,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.52123462861052,225.170388129537,109.3384441665
2680,14.5345,1586,43.381,43.3812015298754,28.2023616852173,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,28.2023616852173,3219.56731746845,409.907225913791
2681,14.5338,1488,46.385,46.3853843240067,28.2908830106391,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,28.2908830106391,3239.62802944763,411.174035500027
2682,14.5319,991,11.228,11.2275159150595,13.3977027806473,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,13.3977027806473,719.330564905638,194.694077038088
2683,14.5312,121,1.661,1.66062427003635,5.05907745651744,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.05907745651744,101.267459179557,73.5144663361462
2684,14.5291,375,4.786,4.78612578997854,8.65447787523761,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.6544778752376,298.341626925223,125.741774497115
2685,14.5254,962,10.748,10.7484557398129,12.634017739188,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.634017739188,638.599126494247,183.514161268802
2686,14.5252,567,3.202,3.2021354950848,7.25188812185912,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.25188812185912,208.882152350547,105.335125347628
2687,14.5251,189,1.291,1.29065872490173,4.41296106485171,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.41296106485171,76.8508973161787,64.0987007630776
2688,14.5248,560,4.371,4.37113220524043,8.32411134423718,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.32411134423718,275.695296842312,120.906052452776
2689,14.5237,1099,12.931,12.9305770946667,14.2346064918184,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.2346064918185,811.722184781006,206.739154305224
2690,14.5236,1524,37.952,37.9524120299611,27.2369085946078,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,27.2369085946078,2997.02007393478,395.577965664645
2691,14.5223,287,1.53,1.52990347001469,5.1850442873829,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.1850442873829,106.276058766716,75.2987686546606
2692,14.5217,143,2.182,2.18184380013554,5.89443962924615,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.89443962924615,137.563557401244,85.5972839640239
2693,14.521,3981,37.646,37.6464935452132,22.7026421826869,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,22.7026421826869,2076.54934989775,329.665067134796
2694,14.5198,58,0.47,0.470227799938584,2.91028570223445,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,2.91028570223445,33.2193110078097,42.2567663393037
2695,14.5191,582,7.927,7.92713800503407,11.8352230655287,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.8352230655287,559.435790703268,171.836787210717
2696,14.5177,1302,13.601,13.6007950645871,14.4017640230122,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.4017640230122,830.333464649806,209.080489556885
2697,14.5172,683,13.784,13.7836600349983,14.7755188120767,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.7755188120767,874.220891017956,214.499161698679
2698,14.5145,408,4.469,4.46889324003132,8.01271958905386,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.01271958905386,254.963530439587,116.300618475322
2699,14.5131,189,1.854,1.85446402488742,5.29788577435821,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.29788577435821,110.841711122503,76.8887460318381
2700,14.513,302,2.74,2.73979125989717,6.13024759590603,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.13024759590603,148.686633652121,88.9682833593843
2701,14.5113,787,6.468,6.46843144961167,9.80511810160404,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.80511810160404,382.622775365724,142.285010307807
2702,14.511,2327,39.034,39.0340436040424,28.2687542202014,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,28.2687542202014,3224.32288310801,410.207892489343
2703,14.5101,29,0.192,0.192392354991171,1.78283809168292,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,1.78283809168292,12.3706420155948,25.8691589941284
2704,14.5097,391,2.908,2.90849662502296,6.34158228801543,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.34158228801543,159.112283583415,92.0144565244174
2705,14.5088,186,3.82,3.81978320001508,7.80356207704851,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.80356207704851,241.552331382344,113.220321463481
2706,14.5076,755,9.057,9.05689579498721,12.962664241918,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.962664241918,670.821397559482,188.057147756049
2707,14.5056,667,9.421,9.42130829015514,12.4781172923867,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.4781172923867,621.127665005813,181.002578196444
2708,14.504,583,3.302,3.30154788008076,6.87688943091761,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.87688943091761,187.157205751485,99.742404306029
2709,14.5038,2960,54.733,54.7326744262828,33.0644188924381,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,33.0644188924381,4415.68208394796,479.559718732144
2710,14.5038,2980,15.786,15.7861657651956,15.2944741099126,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,15.2944741099126,935.389227475098,221.827993595351
2711,14.5036,53,0.688,0.687701875081984,3.36947950446224,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,3.36947950446224,44.5139585358805,48.8695829409185
2712,14.5032,784,6.435,6.43465110979741,9.52798510359161,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.52798510359161,360.75910756887,138.18627355441
2713,14.4992,696,5.106,5.10635304512107,9.59611795867719,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.59611795867719,365.767741711237,139.136033506452
2714,14.498,307,2.436,2.43622097498155,5.95798516838366,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.95798516838366,140.103754377858,86.3788689712264
2715,14.498,988,14.69,14.6901889799046,14.8709291594577,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.8709291594577,883.26546514789,215.598730953817
2716,14.4979,541,5.172,5.1717124650022,8.82590628508383,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.82590628508383,309.016813424615,127.957106730517
2717,14.4973,369,5.333,5.3330902751477,9.30569847572677,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.30569847572677,343.735291332637,134.907502512154
2718,14.4956,1272,66.096,66.0960570697789,32.0386661549057,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,32.0386661549057,4139.54429579095,464.419689115051
2719,14.4955,225,4.131,4.13105095009087,7.83232525581684,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.83232525581684,242.899090824519,113.533470745693
2720,14.4952,2241,23.474,23.4736081698211,18.8119456295334,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,18.8119456295334,1417.23169396717,272.682914289212
2721,14.4945,4168,95.237,95.2366184624843,38.9155054636506,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,38.9155054636506,6121.81942179012,564.060793942884
2722,14.4936,215,3.124,3.12376902002143,7.93184267622948,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.93184267622948,249.086006524734,114.9609550122
2723,14.4932,540,5.628,5.62785910490493,9.03591275400304,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.03591275400304,323.785092888866,130.959290726317
2724,14.4929,420,5.741,5.74053298018407,9.39789365449202,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.39789365449202,350.41082071067,136.202732945187
2725,14.4925,117,0.728,0.72760990500683,3.25767368587564,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,3.25767368587564,41.5265535217723,47.2118358925527
2726,14.4925,65,0.76,0.760453135095304,3.33674799649018,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,3.33674799649018,43.5805745391799,48.357820339134
2727,14.4916,146,1.163,1.16272937506437,4.11569169423977,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.11569169423977,66.4755689970037,59.6429577562451
2728,14.4907,772,7.873,7.87344501994085,11.4162200337185,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.4162200337185,518.235063085487,165.429019642605
2729,14.4905,159,1.307,1.30705677499645,4.37387084071023,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.37387084071023,75.1251654553992,63.3795754173115
2730,14.4887,1097,13.872,13.8721805753885,14.8135380483386,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.8135380483386,875.28569530738,214.628908720963
2731,14.4884,978,5.799,5.79898933495861,8.88555283789161,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.88555283789161,312.822062732403,128.737443736509
2732,14.4865,1089,19.45,19.4498738449183,16.8795183211994,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.8795183211994,1138.03782025793,244.525142160056
2733,14.4857,109,1.861,1.86102966504404,5.1389955187281,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.1389955187281,103.855746329105,74.4419473856397
2734,14.4854,434,4.425,4.42538379534381,7.86175457410158,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.86175457410158,244.396649416639,113.880659707691
2735,14.4845,762,8.825,8.82483774996945,10.867076728271,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.867076728271,468.872912398462,157.404172870641
2736,14.4836,607,9.546,9.54561498994008,12.1759967963557,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.1759967963557,589.422211556746,176.352267199697
2737,14.4835,1208,11.341,11.3409803452087,12.7286527814723,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.7286527814723,644.505909274292,184.355442560454
2738,14.4828,439,5.255,5.25487753987545,9.03211470906309,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.03211470906309,323.044053249354,130.810310908419
2739,14.482,730,30.99,30.990263464395,26.7866248106589,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,26.7866248106589,2881.43103837934,387.923900507962
2740,14.4802,240,4.066,4.06641320005292,8.04052852116733,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.04052852116733,255.52802167222,116.428461092207
2741,14.4796,1373,10.705,10.7051122002304,13.2929466300539,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,13.2929466300539,702.93312975747,192.476550024529
2742,14.4794,116,1.364,1.36410536986659,4.65386939422948,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.65386939422948,84.9889189432855,67.3852365068064
2743,14.4794,798,4.504,4.50396358501166,7.80082480984653,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.80082480984653,240.398201640284,112.951262751692
2744,14.4792,712,7.846,7.84561246476369,10.5883815133429,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.5883815133429,444.654006133218,153.311293607994
2745,14.4791,1096,15.599,15.5987138047349,16.2561616079623,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.2561616079623,1053.93414554348,235.374589537847
2746,14.4788,1696,13.866,13.865736979933,14.0463321223433,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.0463321223433,785.344659884038,203.374033532984
2747,14.4783,734,6.589,6.5891344298725,9.55678773288525,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.55678773288525,361.704452865114,138.366039833033
2748,14.4779,216,3.046,3.04578800004674,6.934733766439,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.934733766439,189.650826360726,100.400381997127
2749,14.4766,1065,13.272,13.2724287300371,14.0527675566677,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.0527675566677,785.828714019417,203.436294810856
2750,14.4762,180,2.426,2.42587645479944,6.060651579168,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.060651579168,144.56744119257,87.7352043903517
2751,14.4737,575,4.444,4.44364475517068,8.92222991019419,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.92222991019419,314.782870493755,129.137679051178
2752,14.4723,1963,8.965,8.96540036986698,11.7863338009969,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.7863338009969,551.199668049981,170.575358668167
2753,14.4713,2881,13.624,13.6243555548135,14.2664715467777,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.2664715467777,809.473071253895,206.454389694884
2754,14.4704,437,4.614,4.61367233999772,8.76904620787501,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.76904620787501,303.85883379055,126.891606246435
2755,14.4682,583,8.815,8.8149362401673,11.3622894166419,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.3622894166419,511.715527655133,164.391875737858
2756,14.4675,904,18.283,18.2834021295566,17.0632874886454,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,17.0632874886454,1160.04751450866,246.863111741977
2757,14.4674,852,8.833,8.83268450992182,11.8652540797485,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.8652540797485,558.273727801822,171.659376873353
2758,14.4659,1680,9.479,9.47949047537986,13.1059833363696,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,13.1059833363696,681.872514985595,189.589844345589
2759,14.4658,407,13.564,13.5640215894673,22.6264936879806,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,22.6264936879806,2046.79975278857,327.31033239159
2760,14.4654,488,7.602,7.60185104986886,10.2883004714656,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.2883004714656,418.846013135586,148.824381639938
2761,14.4636,1590,10.065,10.0650414903357,12.5327062011018,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.5327062011018,622.96284991218,181.268049410257
2762,14.4634,521,8.541,8.54098220996093,11.6275828641061,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.6275828641061,535.693045176955,168.174381996712
2763,14.463,127,10.31,10.3099884456024,23.1534161234419,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,23.1534161234419,2143.0471737216,334.867857393341
2764,14.4624,737,5.774,5.7740148602461,10.2088072950402,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.2088072950402,412.184825460376,147.643854623789
2765,14.4604,266,4.258,4.25780431512976,8.07750273131977,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.07750273131977,257.189500950364,116.803920495976
2766,14.4601,1304,18.331,18.3308751005679,16.8838481425646,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,16.8838481425646,1134.45238433661,244.142132526299
2767,14.4595,125,1.247,1.24692577001406,4.27183048753737,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.27183048753737,71.3306196949627,61.7685329345466
2768,14.4592,424,5.764,5.76412565505598,9.15162942351894,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.15162942351895,330.619287779595,132.325240160545
2769,14.4585,204,2.999,2.99863247020403,7.05494762851274,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.05494762851274,195.797678258685,102.003960286852
2770,14.4584,740,7.305,7.30522864015984,10.4686323749901,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,10.4686323749901,433.33318696779,151.359674330557
2771,14.4574,731,1.964,1.96439049004402,5.40465544192036,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.40465544192036,114.4946052272,78.1372655860194
2772,14.4562,1110,10.491,10.4911127551459,12.5809515889029,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.5809515889029,627.153293047885,181.872752359498
2773,14.4559,874,31.843,31.8433231695089,25.9355261726966,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,25.9355261726966,2690.31460280039,374.921372799885
2774,14.4557,1501,38.381,38.3810363551893,26.7939464640761,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,26.7939464640761,2872.48691353588,387.325251900745
2775,14.4555,3825,49.633,49.6328073004261,31.821326467289,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,31.821326467289,4060.50464727725,459.993184747896
2776,14.4551,461,4.483,4.48294963980152,8.03096757066072,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.03096757066072,254.028036426196,116.088439330658
2777,14.4538,1090,11.345,11.3447760894196,14.573918685556,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,14.573918685556,842.916343192722,210.648505897289
2778,14.4522,651,10.128,10.1279015650507,12.6433758477807,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.6433758477807,633.080349026254,182.724596427296
2779,14.4498,582,3.447,3.44650967488997,7.62520060040413,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,7.62520060040413,228.683662241867,110.18262363572
2780,14.4493,968,9.052,9.05195598510909,11.7615031067028,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,11.7615031067028,547.110117341269,169.945486839681
2781,14.449,236,1.475,1.4753442449437,4.57586892352004,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.57586892352004,81.799044414752,66.116730075941
2782,14.4484,149,1.64,1.63975998501701,4.82447870071204,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,4.82447870071204,90.9838396907251,69.7059980593678
2783,14.4459,119,1.885,1.88459127995884,5.37991208721415,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,5.37991208721415,113.260316968094,77.7176720206868
2784,14.4453,546,6.093,6.09303972014459,9.41610305727139,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.41610305727139,349.457010959777,136.018433493202
2785,14.4438,501,2.842,2.84152822999749,6.3084830230831,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.3084830230831,156.008816505426,91.1184670888077
2786,14.4426,267,3.135,3.13535473996308,6.6907911745939,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.6907911745939,175.595654329196,96.6324206181899
2787,14.4407,1601,10.299,10.2992288499954,12.0977335911157,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.0977335911157,578.356702923051,174.699741469224
2788,14.4389,1760,10.169,10.1689681746648,12.2271929010914,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,12.2271929010914,590.734568442483,176.547215579568
2789,14.4383,362,4.567,4.56656370993005,8.00235672579277,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,8.00235672579277,251.619866820518,115.540427114014
2790,14.4382,1097,12.322,12.3224292851373,13.2292314659738,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,13.2292314659738,692.166229077236,191.006289752023
2791,14.4379,1604,37.228,37.2283814598341,27.9328436972545,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,27.9328436972545,3115.82358224853,403.29160401659
2792,14.4373,435,2.902,2.9017368449131,6.39092764995856,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.39092764995856,159.995166168845,92.2677397607467
2793,14.4355,2959,31.365,31.364733190625,21.26518909237,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,21.26518909237,1798.85402865412,306.973637142908
2794,14.4342,248,2.611,2.61108885495923,6.17471266049459,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,6.17471266049459,149.221195363971,89.1270374841111
2795,14.4332,623,6.212,6.21154512505746,9.60773409910388,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,9.60773409910388,363.307568890076,138.670347799186
2796,14.4331,2695,48.013,48.0130954198539,26.3387670041755,312.970401124912,20.4277083652128,62.7467997642881,15.0887113052666,26.3387670041755,2766.37459324837,380.150058047966
