"treeID","Z","npoints","convhull_area","area","perimeter","max_area_deciduous","avg_area_deciduous","max_perimeter_deciduous","avg_perimeter_deciduous","crown_diameter_hull_deciduous","AGB_deciduous"
17254,6.46,10,1.131,1.13074999989476,4.11568245848682,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.11568245848682,13.0716668820233
17255,6.46,21,4.632,4.6322499999078,9.68804229172222,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,9.68804229172222,73.2407239244969
17256,6.46,5,0.317,0.316800000029616,2.85445610203693,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.85445610203693,6.25789178413307
17257,6.46,5,0.294,0.294299999994109,3.39689733370501,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.39689733370501,8.88236103699694
17258,6.46,18,3.79,3.78985000029206,7.98329715348125,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,7.98329715348125,49.6080855730699
17259,6.46,9,1.248,1.24780000007013,4.68165025412457,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.68165025412457,16.9423101258587
17260,6.46,43,5.784,5.78434999991441,9.62395998976507,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,9.62395998976507,72.2687803101441
17261,6.46,8,0.782,0.781749999994645,3.46289416258198,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.46289416258198,9.23316622806906
17262,6.46,27,3.268,3.26750000024913,7.9470364629482,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,7.9470364629482,49.1555530813827
17263,6.45,11,0.64,0.639750000089407,3.5238232875343,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.5238232875343,9.53332900047218
17264,6.45,5,0.195,0.194800000026589,1.95237891830932,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,1.95237891830932,2.90409425236338
17265,6.45,7,0.176,0.176299999991897,1.9273287409752,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,1.9273287409752,2.82957477888082
17266,6.45,5,0.523,0.523350000148639,5.47970960124101,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.47970960124101,23.1859070215526
17267,6.45,11,0.652,0.651900000084424,3.24673554126732,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.24673554126732,8.08440003043162
17269,6.44,8,0.401,0.401400000031572,2.71863463370777,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.71863463370777,5.63763496106714
17270,6.44,20,1.586,1.58570000017062,8.17963461665219,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,8.17963461665219,51.770463049128
17271,6.44,13,1.299,1.29910000000382,5.10070787169145,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.10070787169145,20.0082358786149
17272,6.44,16,3.413,3.4127500000177,7.51265396064832,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,7.51265396064832,43.6235279196327
17273,6.44,8,0.633,0.633000000030734,3.40677465860615,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.40677465860615,8.87883490516516
17274,6.44,7,0.527,0.527450000023236,2.96664008564622,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.96664008564622,6.72075192010348
17275,6.44,21,1.738,1.73844999982975,7.04898492885356,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,7.04898492885356,38.3731551737303
17276,6.44,8,1.76,1.76024999984656,5.33989208548355,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.33989208548355,21.9417662093022
17277,6.44,11,1.342,1.3416000000434,5.97578638647036,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.97578638647036,27.5189567223609
17278,6.44,8,0.648,0.648299999971641,3.11593199598416,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.11593199598416,7.41893020619733
17279,6.44,5,0.384,0.383850000071106,2.71237085107059,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.71237085107059,5.61151819169591
17280,6.44,13,3.715,3.71495000011055,8.56493175052126,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,8.56493175052126,56.796545845154
17281,6.44,6,0.821,0.820850000018254,3.57725267796204,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.57725267796204,9.79589407167629
17282,6.43,6,0.544,0.544200000076671,3.25944190460212,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.25944190460212,8.09743535093345
17284,6.43,7,0.593,0.593450000014855,2.99462345286342,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.99462345286342,6.82758364889606
17285,6.43,9,1.349,1.34849999984726,6.24577764094187,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,6.24577764094187,29.985120590163
17286,6.43,10,7.953,7.95249999989755,20.7947835171559,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,20.7947835171559,337.62325461021
17287,6.43,21,3.704,3.70435000004363,8.33534978228965,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,8.33534978228965,53.6055561174493
17288,6.43,8,0.962,0.961650000070222,4.02898202424568,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.02898202424568,12.4064730510064
17289,6.43,23,2.153,2.15334999997867,6.1216107590801,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,6.1216107590801,28.7972366461049
17290,6.43,5,0.525,0.524900000076741,3.13981012841041,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.13981012841041,7.51028908143016
17291,6.43,38,10.254,10.2540500002215,13.1126199998821,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,13.1126199998821,133.444000225618
17292,6.43,5,0.675,0.675100000051316,3.30048997478005,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.30048997478005,8.30402203714018
17293,6.42,10,0.606,0.606299999868497,3.64989321428796,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.64989321428796,10.136765962136
17294,6.42,13,9.652,9.65165000036359,22.4602002917293,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,22.4602002917293,393.029444486402
17295,6.42,8,0.527,0.527050000004238,2.91335562956885,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.91335562956885,6.43952123315941
17296,6.42,7,0.238,0.2384999999922,2.22731282476114,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.22731282476114,3.75070624893071
17297,6.42,12,1.16,1.16005000015139,4.62391088395078,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.62391088395078,16.318998197898
17298,6.42,23,1.329,1.32940000004601,5.54577735908553,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.54577735908553,23.5302116257121
17299,6.42,4,0.267,0.266699999949196,2.40228363357464,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.40228363357464,4.36743189562875
17300,6.42,9,1.969,1.96899999980815,6.80101376281119,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,6.80101376281119,35.4813573599619
17301,6.42,109,38.46,38.4597499996889,23.9893624032298,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,23.9893624032298,448.752741269213
17302,6.42,16,2.003,2.0025499999756,6.19441587891769,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,6.19441587891769,29.398568541882
17303,6.42,13,0.561,0.560550000111107,3.09500281358478,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.09500281358478,7.27327738323697
17304,6.42,4,0.244,0.243749999979627,2.1981689376251,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.1981689376251,3.65256865403646
17305,6.42,5,0.431,0.431350000115344,3.82122772782231,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.82122772782231,11.1174181215059
17306,6.41,6,0.483,0.483399999997346,2.79262204252955,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.79262204252955,5.89507241133097
17307,6.41,16,1.73,1.72970000005444,6.61125451062002,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,6.61125451062002,33.4116640309705
